person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_VENTURE,log_person_income,log_loan_amnt,whole_loan_percent_income,loan_credit,interest_burden,employment_experience_ratio,interest_per_credit_score,default_interest_interaction,high_loan_burden,high_interest_rate,annual_interest_amount,young_applicant,low_income_applicant,high_income_applicant,short_credit_history,loan_status
22.0,0,45759.0,0,10000.0,6.92,0.22,2.0,678,1,1,0,0,0,0,0,0,0,1,0,0,0,10.731165626053679,9.210440366976517,0.01730807054349964,11.734871828492755,1.5224,0.0,0.010206489660462404,6.92,1,0,692.0,1,1,0,1,0
22.0,1,31077.0,0,7500.0,14.96,0.24,3.0,625,0,0,0,0,0,0,0,0,1,0,0,0,0,10.34425545234668,8.922791623969637,0.038517231392991604,24.07326962061975,3.5904000000000003,0.0,0.0239359999617024,0.0,1,1,1122.0,1,1,0,0,1
24.0,0,75892.0,0,15000.0,9.45,0.2,2.0,587,1,0,0,0,0,0,0,0,0,1,0,0,0,11.23707973251662,9.61587214452889,0.020654350919728035,12.124103989880357,1.89,0.0,0.01609880746831549,9.45,1,0,1417.5,1,0,0,1,0
26.0,0,49037.0,3,5000.0,9.91,0.1,3.0,640,1,0,0,0,0,0,0,0,0,0,0,0,0,10.800350786744184,8.517393171418904,0.011124253114994799,7.119521993596671,0.9910000000000001,0.375,0.015484374975805664,9.91,0,0,495.5,0,0,0,0,0
25.0,1,96880.0,0,20000.0,14.26,0.21,2.0,522,1,0,0,0,0,0,0,0,0,0,0,0,1,11.481238700221596,9.90353755128617,0.0315028901734104,16.44450867052023,2.9945999999999997,0.0,0.0273180076105019,14.26,1,1,2852.0,0,0,1,1,0
23.0,1,66935.0,2,4200.0,9.91,0.06,4.0,686,1,0,0,0,0,0,0,0,0,0,0,1,0,11.111492217975435,8.343077871169383,0.006845745872861731,4.696181668783147,0.5946,0.4,0.014446064118883288,9.91,0,0,416.22,1,0,0,0,0
25.0,0,120722.0,7,21000.0,16.49,0.17,3.0,686,0,0,0,0,0,0,0,0,0,0,1,0,0,11.701253944027584,9.952325334619427,0.030424446248405422,20.87117012640612,2.8033,1.0,0.024037900839594895,0.0,1,1,3462.8999999999996,0,0,1,0,1
22.0,0,60953.0,0,4000.0,6.92,0.07,4.0,662,1,0,1,0,0,0,0,0,0,1,0,0,0,11.0178747603196,8.294299608857235,0.005197447213426739,3.440710055288501,0.48440000000000005,0.0,0.010453172189647777,6.92,0,0,276.8,1,0,0,0,0
21.0,1,46745.0,1,5000.0,10.59,0.11,3.0,656,0,0,0,0,1,0,0,0,0,1,0,0,0,10.752483969558913,8.517393171418904,0.012397047812600278,8.132463365065783,1.1649,0.3333333333333333,0.01614329265831815,0.0,0,0,529.5,1,1,0,0,0
24.0,0,74686.0,0,12250.0,12.23,0.16,2.0,594,1,0,0,0,0,0,0,0,1,0,0,0,0,11.22106132652489,9.41336284529417,0.02169985003882923,12.889710923064563,1.9568,0.0,0.020589225554563596,12.23,1,0,1498.175,1,0,0,1,0
23.0,1,65718.0,0,15000.0,10.75,0.23,2.0,554,1,0,0,0,0,1,0,0,1,0,0,0,0,11.093143355967271,9.61587214452889,0.026819136309686843,14.85780151556651,2.4725,0.0,0.01940433209493803,10.75,1,0,1612.5,1,0,0,1,0
22.0,0,75094.0,0,8400.0,13.47,0.11,3.0,580,1,0,0,0,0,0,0,0,0,0,0,1,0,11.22650925763968,9.036106025364846,0.016186113404532985,9.38794577462913,1.4817,0.0,0.02322413789099287,13.47,0,1,1131.48,1,0,0,0,0
22.0,0,43236.0,0,6500.0,15.95,0.15,3.0,635,0,0,0,0,0,0,0,0,0,1,0,0,0,10.674451889142711,8.77971129020447,0.025482237024701638,16.18122051068554,2.3924999999999996,0.0,0.025118110196664392,0.0,1,1,1036.75,1,1,0,0,1
23.0,0,60985.0,1,10000.0,9.63,0.16,3.0,608,0,1,0,0,0,0,0,0,0,1,0,0,0,11.01839960861769,9.210440366976517,0.017430515700582114,10.597753545953925,1.5408000000000002,0.2,0.015838815763423,0.0,1,0,963.0000000000001,1,0,0,0,0
25.0,1,55384.0,2,13000.0,12.99,0.23,2.0,689,0,0,1,0,0,1,0,0,0,1,0,0,0,10.922064077951033,9.472781556562168,0.032838003755597284,22.62538458760653,2.9877000000000002,0.2857142857142857,0.018853410712839754,0.0,1,0,1688.7,0,0,0,1,0
21.0,0,58069.0,0,7500.0,10.99,0.13,3.0,652,1,1,0,0,0,0,0,0,0,1,0,0,0,10.969404458366096,8.922791623969637,0.015485887478689146,10.096798636105323,1.4287,0.0,0.0168558281950064,10.99,0,0,824.25,1,0,0,0,0
23.0,0,70858.0,0,8000.0,10.37,0.11,2.0,531,1,0,0,0,1,0,0,0,0,1,0,0,0,11.168447265985703,8.987321812850125,0.012836941488611024,6.816415930452454,1.1406999999999998,0.0,0.01952919017037817,10.37,0,0,829.6,1,0,0,1,0
22.0,1,73098.0,4,7000.0,7.14,0.1,3.0,676,0,0,1,0,0,1,0,0,0,0,0,1,0,11.199569965753739,8.853808274977197,0.007795014911488686,5.269430080166352,0.714,1.0,0.010562130161890339,0.0,0,0,499.8,1,0,0,0,0
22.0,1,51225.0,1,14400.0,11.01,0.28,4.0,618,0,0,1,0,0,0,0,1,0,1,0,0,0,10.844002494634465,9.575052927597383,0.03376163982430454,20.864693411420205,3.0828,0.25,0.017815533951754798,0.0,1,0,1585.44,1,0,0,0,0
23.0,1,90908.0,3,10000.0,11.49,0.11,4.0,673,1,1,0,0,0,0,0,0,0,0,0,0,1,11.417614285165403,9.210440366976517,0.01373916486997844,9.24645795749549,1.2639,0.6,0.01707280829558275,11.49,0,0,1149.0,1,0,0,0,0
26.0,0,75677.0,3,12000.0,12.23,0.16,4.0,618,0,0,1,0,0,0,0,0,0,0,0,1,0,11.234242776315249,9.392745258631441,0.020978632873924707,12.964795116085469,1.9568,0.375,0.019789643980922908,0.0,1,0,1467.6,0,0,0,0,0
22.0,1,41398.0,3,5000.0,13.85,0.12,3.0,623,0,0,1,0,0,1,0,0,1,0,0,0,0,10.631012004932307,8.517393171418904,0.01793564906517223,11.173909367602299,1.662,0.75,0.02223113961118597,0.0,1,1,692.5,1,1,0,0,0
23.0,0,94557.0,0,20000.0,11.01,0.21,4.0,624,1,0,1,0,0,0,0,0,0,0,0,1,0,11.456968681824032,9.90353755128617,0.025402667174296983,15.851264316761318,2.3121,0.0,0.01764423074095476,11.01,1,0,2202.0,1,0,0,0,0
21.0,1,118691.0,0,6000.0,10.59,0.05,4.0,623,1,0,0,0,1,1,0,0,1,0,0,0,0,11.684287181527841,8.699681400989514,0.005858910953652762,3.6501015241256707,0.5295,0.0,0.01699839483627866,10.59,0,0,635.4,1,0,1,0,0
23.0,0,103765.0,0,6000.0,10.0,0.06,2.0,602,1,0,0,0,0,1,0,0,0,0,0,0,1,11.549893643070217,8.699681400989514,0.0063605261889847255,3.8290367657688047,0.6,0.0,0.01661129565346961,10.0,0,0,600.0,1,0,1,1,0
24.0,1,55080.0,1,12000.0,10.99,0.22,3.0,594,1,0,1,0,0,0,0,0,1,0,0,0,0,10.916560108088095,9.392745258631441,0.026122004357298476,15.516470588235295,2.4178,0.16666666666666666,0.018501683470535886,10.99,1,0,1318.8,1,0,0,0,0
23.0,1,41259.0,0,9000.0,11.01,0.22,4.0,638,0,0,1,0,0,0,0,0,0,0,0,1,0,10.627648786625242,9.105090961257085,0.02619792045371919,16.714273249472843,2.4222,0.0,0.017257053264487378,0.0,1,0,990.9,1,1,0,0,1
26.0,0,66825.0,6,3200.0,8.49,0.05,2.0,594,0,1,0,0,0,0,0,0,1,0,0,0,0,11.109847505354562,8.071218539969863,0.004544407033295922,2.6993777777777774,0.42450000000000004,0.75,0.014292929268867122,0.0,0,0,271.68,0,0,0,1,0
23.0,1,34472.0,2,5500.0,12.53,0.16,2.0,621,1,0,0,0,0,0,0,0,0,0,0,0,1,10.447931687925744,8.612685172875459,0.021587085170573218,13.405579890925969,2.0048,0.4,0.020177133622903166,12.53,1,0,689.15,1,1,0,1,0
23.0,0,22541.0,0,4000.0,10.99,0.18,3.0,604,0,0,1,0,0,0,0,0,1,0,0,0,0,10.023135514802023,8.294299608857235,0.02127678452597489,12.851177853688833,1.9782,0.0,0.01819536420828582,0.0,1,0,439.6,1,1,0,0,1
22.0,0,74002.0,0,5000.0,9.99,0.07,2.0,614,1,1,0,0,0,0,0,0,0,0,0,1,0,11.211860911905102,8.517393171418904,0.007425474987162509,4.55924164211778,0.6993,0.0,0.01627035827968997,9.99,0,0,499.5,1,0,0,1,0
22.0,0,115189.0,4,7200.0,12.23,0.06,4.0,660,0,1,0,0,0,1,0,0,0,0,0,0,1,11.654338217920552,8.881975184248867,0.008269539626179583,5.457896153278525,0.7338,1.0,0.018530303002226814,0.0,0,0,880.56,1,0,1,0,0
25.0,0,85017.0,3,25000.0,15.21,0.29,4.0,671,0,0,1,0,0,0,0,0,0,1,0,0,0,11.350618277759356,10.12667110305036,0.04766693720079514,31.984514861733537,4.4109,0.42857142857142855,0.02266766017486191,0.0,1,1,3802.5,0,0,0,0,1
26.0,0,34358.0,2,6000.0,7.88,0.17,3.0,647,1,1,0,0,0,1,0,0,0,0,0,0,1,10.444619272065825,8.699681400989514,0.015507305431049537,10.03322661388905,1.3396000000000001,0.25,0.012179289007450867,7.88,0,0,472.8,0,1,0,0,0
23.0,1,103652.0,1,17000.0,13.11,0.16,3.0,678,1,1,0,0,0,0,0,0,1,0,0,0,0,11.548804061005127,9.741027444837728,0.023141859298421642,15.690180604329873,2.0976,0.2,0.019336283157321117,13.11,1,1,2228.7,1,0,1,0,0
26.0,0,54412.0,5,6500.0,14.35,0.12,3.0,576,0,0,1,0,0,1,0,0,1,0,0,0,0,10.904358374883346,8.77971129020447,0.018336947732117914,10.562081893699919,1.722,0.625,0.02491319440119237,0.0,1,1,932.75,0,0,0,0,0
22.0,1,70922.0,0,15000.0,13.79,0.21,2.0,585,1,0,1,0,0,0,1,0,0,0,0,0,1,11.169350060477907,9.61587214452889,0.03128084374383125,18.299293590141282,2.8958999999999997,0.0,0.023572649532354443,13.79,1,1,2068.5,1,0,0,1,0
22.0,1,54889.0,1,5400.0,7.29,0.1,2.0,673,1,1,0,0,0,0,0,0,1,0,0,0,0,10.913086461543935,8.594339400592892,0.008155732478274336,5.4888079578786275,0.7290000000000001,0.25,0.01083209508048723,7.29,0,0,393.66,1,0,0,1,0
23.0,1,53026.0,0,10450.0,13.57,0.2,3.0,618,0,1,0,0,0,0,0,0,0,0,0,0,0,10.878556496779096,9.254452946594503,0.028713555614226983,17.744977369592277,2.7140000000000004,0.0,0.02195792876705837,0.0,1,1,1418.065,1,0,0,0,0
26.0,1,123487.0,4,20000.0,11.36,0.16,4.0,670,0,0,0,0,1,1,0,0,0,1,0,0,0,11.723899264337346,9.90353755128617,0.02001830152161766,13.412262019483833,1.8175999999999999,0.5,0.016955223855290708,0.0,1,0,2272.0,0,0,1,0,0
22.0,1,89923.0,0,2500.0,6.62,0.03,3.0,584,1,1,0,0,0,1,0,0,0,0,0,1,0,11.4067201481239,7.824445930877619,0.0021184791432670175,1.2371918196679383,0.1986,0.0,0.011335616418945862,6.62,0,0,165.5,1,0,0,0,0
24.0,1,28804.0,1,5500.0,6.54,0.19,3.0,675,0,1,0,0,0,0,0,0,0,0,0,0,1,10.268304262166483,8.612685172875459,0.014397305929731982,9.718181502569088,1.2426,0.16666666666666666,0.009688888874534979,0.0,0,0,359.7,1,1,0,0,0
23.0,0,59619.0,4,4000.0,13.99,0.07,3.0,679,0,0,1,0,0,1,0,0,0,1,0,0,0,10.995746367232062,8.294299608857235,0.010057196531307133,6.828836444757544,0.9793000000000001,0.8,0.020603829130185818,0.0,0,1,559.6,1,0,0,0,0
23.0,1,60723.0,0,10000.0,10.99,0.16,3.0,606,1,0,0,0,0,1,0,0,0,0,0,0,0,11.014094286052606,9.210440366976517,0.01974540124829142,11.965713156464602,1.7584,0.0,0.018135313501426876,10.99,1,0,1099.0,1,0,0,0,0
26.0,1,102928.0,2,15000.0,12.73,0.15,3.0,631,1,0,0,0,0,1,0,0,1,0,0,0,0,11.541794709132889,9.61587214452889,0.020009132597543913,12.625762669050209,1.9095,0.25,0.02017432643395511,12.73,1,0,1909.5,0,0,1,0,0
22.0,1,58582.0,1,7200.0,9.62,0.12,3.0,696,0,0,0,0,1,0,0,0,0,1,0,0,0,10.978199831088187,8.881975184248867,0.013052473456010379,9.084521525383224,1.1543999999999999,0.25,0.013821839060600805,0.0,0,0,692.64,1,0,0,0,0
23.0,1,69980.0,0,25000.0,13.49,0.36,3.0,611,0,0,0,0,0,1,0,0,0,0,0,1,0,11.155979055616665,10.12667110305036,0.051764789939982854,31.628286653329525,4.8564,0.0,0.022078559701999085,0.0,1,1,3372.5,1,0,0,0,1
24.0,0,38303.0,0,7000.0,16.63,0.18,2.0,647,1,1,0,0,0,0,0,0,0,0,0,0,1,10.553309608357699,8.853808274977197,0.0322194084014307,20.845957235725663,2.9934,0.0,0.02570324570988679,16.63,1,1,1164.1,1,1,0,1,0
21.0,1,27615.0,0,2500.0,16.29,0.09,2.0,650,0,0,1,0,0,0,0,0,1,0,0,0,0,10.226150593883155,7.824445930877619,0.01565272496831432,10.174271229404308,1.4661,0.0,0.025061538422982248,0.0,0,1,407.25,1,1,0,1,1
24.0,0,30624.0,0,4400.0,6.76,0.14,2.0,595,0,1,0,0,0,0,0,0,0,1,0,0,0,10.329571947847029,8.38958706681109,0.011149425287356322,6.6339080459770114,0.9464,0.0,0.011361344518720428,0.0,0,0,297.44,1,1,0,1,0
22.0,1,28173.0,0,7500.0,9.76,0.27,3.0,623,0,0,0,0,0,0,0,0,1,0,0,0,0,10.246154845820252,8.922791623969637,0.028644446810776276,17.84549036311362,2.6352,0.0,0.01566613159604152,0.0,1,0,732.0,1,1,0,0,1
22.0,0,40864.0,2,5325.0,14.59,0.13,4.0,575,0,0,0,0,1,1,0,0,1,0,0,0,0,10.61802922995023,8.580355766373877,0.020315375391542677,11.681340850137039,1.8967,0.5,0.025373912999349716,0.0,1,1,776.9175,1,1,0,0,1
24.0,1,37159.0,3,7750.0,11.01,0.21,4.0,579,1,1,0,0,0,0,0,0,0,0,0,0,0,10.522988192927775,8.955577146281511,0.02504844048548131,14.503047041093678,2.3121,0.5,0.01901554400860873,11.01,1,0,853.275,1,1,0,0,0
25.0,0,42983.0,6,4000.0,7.51,0.09,4.0,658,1,0,1,0,0,0,0,0,0,0,0,0,1,10.668583232408658,8.294299608857235,0.00791940999930205,5.210971779540749,0.6759,0.8571428571428571,0.011413373842836817,7.51,0,0,300.4,0,1,0,0,0
22.0,0,153796.0,0,15000.0,7.49,0.1,4.0,547,1,0,1,0,0,1,0,0,0,0,0,1,0,11.943388830011683,9.61587214452889,0.008280449426513042,4.529405836302634,0.7490000000000001,0.0,0.013692870176064223,7.49,0,0,1123.5,1,0,1,0,0
24.0,0,22084.0,4,3000.0,15.27,0.14,2.0,612,0,1,0,0,0,0,0,0,0,1,0,0,0,10.002653924030627,8.006700845440367,0.022101974280021735,13.526408259373301,2.1378,0.6666666666666666,0.024950980351387285,0.0,1,1,458.1,1,1,0,1,1
23.0,1,54918.0,0,6000.0,11.49,0.11,3.0,612,1,0,0,0,0,0,0,0,0,1,0,0,0,10.913614651413148,8.699681400989514,0.013645799191521906,8.351229105211406,1.2639,0.0,0.018774509773244265,11.49,0,0,689.4,1,0,0,0,0
24.0,0,79212.0,0,9600.0,11.99,0.12,3.0,625,0,0,0,0,0,1,0,0,0,0,0,0,0,11.279895705746931,9.169622538697624,0.015743069231934557,9.839418269959099,1.4388,0.0,0.0191839999693056,0.0,0,0,1151.04,1,0,0,0,0
26.0,0,83371.0,4,6200.0,15.99,0.07,3.0,657,0,0,0,0,0,1,0,0,1,0,0,0,0,11.331067800561561,8.732465848349879,0.0126348490482302,8.301095824687241,1.1193000000000002,0.5,0.02433789950633501,0.0,0,1,991.38,0,0,0,0,1
26.0,1,55862.0,6,9000.0,7.14,0.16,3.0,660,1,0,0,0,1,0,0,0,1,0,0,0,0,10.930657543749872,9.105090961257085,0.013114460635136587,8.655544019190147,1.1424,0.75,0.010818181801790634,7.14,0,0,642.6,0,0,0,0,0
24.0,1,58605.0,5,5000.0,5.99,0.09,4.0,649,1,0,0,0,1,1,0,0,0,0,0,0,1,10.978592359402198,8.517393171418904,0.005963654978244177,3.870412080880471,0.5391,0.8333333333333334,0.00922958396112545,5.99,0,0,299.5,1,0,0,0,0
22.0,1,16648.0,0,2500.0,9.91,0.15,3.0,657,0,1,0,0,0,0,0,0,0,0,1,0,0,9.720105433544852,7.824445930877619,0.016383349351273425,10.76386052378664,1.4865,0.0,0.01508371382787867,0.0,0,0,247.75,1,1,0,0,1
25.0,1,59669.0,4,7000.0,6.99,0.12,3.0,654,0,0,0,0,0,1,0,0,0,0,0,0,0,10.996584660516127,8.853808274977197,0.00937337646013843,6.130188204930533,0.8388,0.5714285714285714,0.010688073378152793,0.0,0,0,489.3,0,0,0,0,0
22.0,1,73448.0,0,5500.0,7.88,0.07,3.0,703,1,0,0,0,1,0,0,0,0,0,0,0,1,11.204346566805462,8.612685172875459,0.00664960243982137,4.674670515194423,0.5516000000000001,0.0,0.011209103824738116,7.88,0,0,433.4,1,0,0,0,0
22.0,1,32877.0,2,3500.0,15.27,0.11,3.0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,10.400559020069455,8.160803920954665,0.017320619277914652,11.414288104145756,1.6797,0.5,0.023171471892000802,0.0,1,1,534.45,1,1,0,0,0
24.0,1,51418.0,2,7000.0,8.59,0.14,3.0,663,1,1,0,0,0,1,0,0,0,0,1,0,0,10.847763032945046,8.853808274977197,0.013055739235287253,8.655955112995448,1.2026000000000001,0.3333333333333333,0.012956259407305793,8.59,0,0,601.3,1,0,0,0,0
22.0,1,61119.0,0,10000.0,9.32,0.16,3.0,653,1,1,0,0,0,0,0,0,0,1,0,0,0,11.020594423840402,9.210440366976517,0.016885093015265303,11.025965738968242,1.4912,0.0,0.01427258803327322,9.32,0,0,932.0,1,0,0,0,0
25.0,1,41827.0,7,15450.0,11.22,0.37,4.0,640,0,0,0,0,1,1,0,0,0,0,0,1,0,10.64132125071848,9.645429005150419,0.04513806871159777,28.88836397542257,4.1514,1.0,0.017531249972607424,0.0,1,0,1733.49,0,1,0,0,1
24.0,0,97299.0,0,6000.0,8.59,0.06,2.0,609,0,1,0,0,0,1,0,0,0,0,0,0,0,11.485554268174097,8.699681400989514,0.00591372984306108,3.6014614744241977,0.5154,0.0,0.014105090288825796,0.0,0,0,515.4,1,0,1,1,0
24.0,1,68162.0,2,17000.0,7.51,0.25,2.0,646,1,0,0,0,1,0,0,0,0,0,1,0,0,11.129657174619114,9.741027444837728,0.021224435902702385,13.710985593145741,1.8775,0.3333333333333333,0.011625386978908069,7.51,1,0,1276.7,1,0,0,1,0
26.0,0,80004.0,4,24250.0,14.96,0.3,4.0,506,0,0,0,0,0,0,0,0,0,1,0,0,0,11.289844411702974,10.096213132628804,0.04837633118344083,24.478423578821058,4.488,0.5,0.029565217332875066,0.0,1,1,3627.8,0,0,0,0,1
23.0,0,99415.0,2,20900.0,12.69,0.21,2.0,608,1,1,0,0,0,0,0,0,1,0,0,0,0,11.50706834548583,9.94755228369823,0.028780465724488256,17.49852316048886,2.6649,0.4,0.020871710491987317,12.69,1,0,2652.21,1,0,1,1,0
25.0,0,57023.0,2,12000.0,13.11,0.21,4.0,570,0,0,1,0,0,0,0,0,0,1,0,0,0,10.951227510830481,9.392745258631441,0.02969328165827824,16.925170545218595,2.7531,0.2857142857142857,0.02299999995964912,0.0,1,1,1573.2,0,0,0,0,1
23.0,0,130922.0,0,10000.0,11.01,0.08,3.0,624,0,0,1,0,0,0,0,0,1,0,0,0,0,11.782364643109682,9.210440366976517,0.009173400956294587,5.7242021967278225,0.8808,0.0,0.01764423074095476,0.0,0,0,1101.0,1,0,1,0,1
25.0,1,94448.0,0,9000.0,11.78,0.1,3.0,644,0,0,0,0,1,1,0,0,1,0,0,0,0,11.455815285261114,9.105090961257085,0.012178129764526513,7.842715568355074,1.178,0.0,0.018291925437434898,0.0,0,0,1060.2,0,0,0,0,1
24.0,1,81479.0,1,12150.0,10.37,0.15,3.0,606,1,0,0,0,0,1,0,0,0,0,1,0,0,11.308112870340743,9.405166749908611,0.0169547368033481,10.274570502828949,1.5554999999999999,0.16666666666666666,0.017112211192884138,10.37,0,0,1259.955,1,0,0,0,0
22.0,1,24389.0,0,7750.0,14.83,0.32,4.0,686,0,0,0,0,0,0,0,0,0,0,0,1,0,10.101928491209966,8.955577146281511,0.050302390421911515,34.5074398294313,4.7456000000000005,0.0,0.021618075770236042,0.0,1,1,1149.325,1,1,0,0,1
23.0,1,53031.0,0,9100.0,13.24,0.17,3.0,543,0,0,0,0,0,0,0,0,0,1,0,0,0,10.878650783921227,9.116139576577355,0.024435518847466576,13.26848673417435,2.2508000000000004,0.0,0.02438305704533507,0.0,1,1,1204.84,1,0,0,0,1
24.0,1,96892.0,4,5550.0,8.49,0.06,3.0,682,0,0,1,0,0,1,0,0,0,0,0,1,0,11.48136255584738,8.621733370690162,0.0054358977005325515,3.7072822317632,0.5094,0.6666666666666666,0.012448680333652961,0.0,0,0,471.195,1,0,1,0,0
22.0,1,62201.0,0,7500.0,13.22,0.12,2.0,697,1,0,1,0,0,0,0,0,0,1,0,0,0,11.038142432551167,8.922791623969637,0.01714602659121236,11.950780534075014,1.5864,0.0,0.01896700140750789,13.22,1,1,991.5,1,0,0,1,0
26.0,1,147899.0,5,10000.0,10.65,0.07,2.0,590,1,1,0,0,0,0,0,0,0,0,1,0,0,11.90429164869889,9.210440366976517,0.007876997139940094,4.647428312564656,0.7455,0.625,0.018050847427032463,10.65,0,0,1065.0,0,0,1,1,0
22.0,0,41061.0,0,5000.0,18.25,0.12,2.0,677,0,1,0,0,0,0,0,1,1,0,0,0,0,10.622838398592709,8.517393171418904,0.023440734516938212,15.86937726796717,2.19,0.0,0.026957163918822507,0.0,1,1,912.5,1,1,0,1,0
22.0,0,107285.0,0,3000.0,5.79,0.03,2.0,631,1,0,1,0,0,1,0,0,0,1,0,0,0,11.583253444803258,8.006700845440367,0.0018986810830964255,1.1980677634338446,0.1737,0.0,0.009175911237439126,5.79,0,0,173.7,1,0,1,1,0
23.0,1,35425.0,3,2800.0,10.38,0.08,2.0,634,0,0,0,0,0,0,0,0,0,1,0,0,0,10.475201292812542,7.937731775260109,0.008994777699364857,5.702689061397319,0.8304,0.6,0.016372239721810348,0.0,0,0,290.64000000000004,1,1,0,1,0
22.0,1,58565.0,3,9925.0,9.63,0.17,3.0,625,1,1,0,0,0,1,0,0,0,1,0,0,0,10.97790960240302,9.202912856147385,0.018014641850934862,11.259151156834289,1.6371000000000002,0.75,0.015407999975347201,9.63,1,0,955.7775000000001,1,0,0,0,0
23.0,1,91508.0,0,6000.0,11.48,0.07,2.0,636,0,0,1,0,0,0,0,0,0,0,0,0,1,11.424192607082258,8.699681400989514,0.00818289111334528,5.204318748087599,0.8036000000000001,0.0,0.018050314437027808,0.0,0,0,688.8,1,0,0,1,0
24.0,1,132898.0,3,12000.0,7.9,0.09,3.0,515,1,1,0,0,0,0,0,0,0,0,0,0,0,11.79734472021855,9.392745258631441,0.008036238318108624,4.138662733825941,0.711,0.5,0.015339805795456688,7.9,0,0,948.0,1,0,1,0,0
26.0,1,56555.0,0,7000.0,9.99,0.12,4.0,679,0,0,1,0,0,1,0,0,1,0,0,0,0,10.942986576711732,8.853808274977197,0.013602687649191054,9.236224913800726,1.1988,0.0,0.014712812938567287,0.0,0,0,699.3,0,0,0,0,1
24.0,1,102867.0,2,16000.0,6.91,0.16,3.0,583,0,0,0,0,0,0,0,0,0,0,1,0,0,11.541201891921885,9.680406499268875,0.01230326538151205,7.172803717421525,1.1056000000000001,0.3333333333333333,0.011852487115175838,0.0,0,0,1105.6,1,0,1,0,0
23.0,0,55173.0,3,1700.0,14.72,0.03,2.0,727,0,0,0,0,1,0,0,0,0,1,0,0,0,10.918247106810263,7.438971592395862,0.004843673535968681,3.521350660649231,0.4416,0.6,0.02024759281946686,0.0,0,1,250.24,1,0,0,1,0
23.0,0,87341.0,0,10800.0,7.88,0.12,2.0,634,1,0,0,0,0,0,0,0,0,1,0,0,0,11.377586725792716,9.287394001418473,0.010980410116669148,6.9615800139682396,0.9456,0.0,0.012429022062414792,7.88,0,0,851.04,1,0,0,1,0
21.0,0,43513.0,0,6000.0,11.01,0.14,4.0,658,0,1,0,0,0,0,0,0,0,1,0,0,0,10.680838004378147,8.699681400989514,0.01656056810608324,10.896853813802773,1.5414,0.0,0.016732522770923217,0.0,0,0,660.6,1,1,0,0,0
21.0,0,19931.0,2,2800.0,7.4,0.14,4.0,525,0,0,1,0,0,0,0,0,0,0,0,1,0,9.900081759401296,7.937731775260109,0.01180071245798003,6.195374040439516,1.0360000000000003,0.6666666666666666,0.014095238068390024,0.0,0,0,207.2,1,1,0,0,1
24.0,1,49905.0,0,8200.0,11.36,0.16,4.0,662,0,0,0,0,1,0,0,0,0,0,0,1,0,10.817896514992265,9.012011377036412,0.020308987075443343,13.444549443943494,1.8175999999999999,0.0,0.017160120819999816,0.0,1,0,931.52,1,0,0,0,0
25.0,1,127251.0,6,12000.0,12.84,0.09,3.0,596,0,0,1,0,0,1,0,0,0,0,0,0,1,11.753924651381595,9.392745258631441,0.013051370912605794,7.778617063913053,1.1556,0.8571428571428571,0.021543624124926806,0.0,0,0,1540.8,0,0,1,0,0
21.0,1,31866.0,0,7750.0,16.7,0.24,3.0,544,0,0,0,0,0,0,0,0,0,1,0,0,0,10.36932627056772,8.955577146281511,0.04304744869139522,23.417812088119,4.008,0.0,0.030698529355333584,0.0,1,1,1294.25,1,1,0,0,1
24.0,1,38624.0,4,13500.0,13.43,0.35,4.0,557,0,1,0,0,0,0,0,0,0,0,0,0,1,10.561655014200047,9.510519035757246,0.05043625724937863,28.092995287903896,4.7005,0.6666666666666666,0.024111310549171795,0.0,1,1,1813.05,1,1,0,0,1
22.0,1,73065.0,2,10000.0,8.9,0.14,3.0,673,0,0,1,0,0,1,0,0,1,0,0,0,0,11.199118421258671,9.210440366976517,0.013549579141859988,9.118866762471772,1.2460000000000002,0.5,0.013224368479607179,0.0,0,0,890.0,1,0,0,0,0
24.0,0,34621.0,3,6400.0,14.75,0.18,4.0,678,1,0,0,0,0,0,0,0,0,0,0,1,0,10.452244597136675,8.764209507142004,0.02911527685508795,19.74015770774963,2.655,0.5,0.021755162209800647,14.75,1,1,944.0,1,1,0,0,0
23.0,1,120901.0,1,4800.0,11.49,0.04,4.0,595,1,0,0,0,0,1,0,0,0,1,0,0,0,11.702735579063244,8.476579508530941,0.004958767917552377,2.9504669109436645,0.4596,0.2,0.019310924337292566,11.49,0,0,551.52,1,0,1,0,0
23.0,1,40728.0,0,2000.0,14.72,0.05,2.0,660,1,0,0,0,1,0,0,0,0,1,0,0,0,10.61469564841373,7.601402334583733,0.007719505008839128,5.094873305833825,0.7360000000000001,0.0,0.022303030269237835,14.72,0,1,294.4,1,1,0,1,0
21.0,0,35635.0,0,11000.0,14.22,0.31,4.0,590,0,0,0,0,0,0,0,0,0,0,0,0,0,10.481111641840535,9.305741456739435,0.04698189981759506,27.719320892381088,4.4082,0.0,0.024101694874403907,0.0,1,1,1564.2,1,1,0,0,1
